,Region ID,Region Name,Region pixels,Region area,Area unit,Object count,Object pixels,Object area,Area unit.1,Load,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,sex,dataset,drug,normalized cells,total_cells,percent_cells
8714,763,Vascular organ of the lamina terminalis,5794,5793.571953,pixels,3,19,19,pixels,0.003279,,,,,,,,,,,,,,,m,ket3,ket,0.0005178152656663829,129136,0.0023231322017098254
8715,914,Posterodorsal preoptic nucleus,15075,15074.827984,pixels,5,28,28,pixels,0.001857,,,,,,,,,,,,,,,m,ket3,ket,0.00033167874322060986,129136,0.0038718870028497084
8716,1109,Parastrial nucleus,70285,70285.09852999999,pixels,1,4,4,pixels,5.6999999999999996e-05,,,,,,,,,,,,,,,m,ket3,ket,1.422776692236075e-05,129136,0.0007743774005699418
8717,1124,Suprachiasmatic preoptic nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8718,126,"Periventricular hypothalamic nucleus, posterior part",101486,101486.4977,pixels,1,7,7,pixels,6.9e-05,,,,,,,,,,,,,,,m,ket3,ket,9.853527539752708e-06,129136,0.0007743774005699418
8719,133,"Periventricular hypothalamic nucleus, preoptic part",175323,175323.216606,pixels,101,528,528,pixels,0.003012,,,,,,,,,,,,,,,m,ket3,ket,0.0005760788671073442,129136,0.07821211745756411
8720,347,Subparaventricular zone,106653,106652.859386,pixels,52,283,283,pixels,0.002653,,,,,,,,,,,,,,,m,ket3,ket,0.0004875631117568132,129136,0.04026762482963697
8721,286,Suprachiasmatic nucleus,66900,66899.542072,pixels,34,188,188,pixels,0.00281,,,,,,,,,,,,,,,m,ket3,ket,0.0005082247044891253,129136,0.026328831619378018
8722,338,Subfornical organ,28255,28254.806957,pixels,4,19,19,pixels,0.000672,,,,,,,,,,,,,,,m,ket3,ket,0.00014156883131735635,129136,0.0030975096022797673
8723,576073699,Ventromedial preoptic nucleus,64051,64050.924155999994,pixels,19,93,93,pixels,0.001452,,,,,,,,,,,,,,,m,ket3,ket,0.0002966389673586024,129136,0.014713170610828894
8724,689,Ventrolateral preoptic nucleus,74361,74361.091732,pixels,16,87,87,pixels,0.00117,,,,,,,,,,,,,,,m,ket3,ket,0.00021516628692952176,129136,0.01239003840911907
8725,467,Hypothalamic medial zone,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8726,88,Anterior hypothalamic nucleus,676264,676264.354572,pixels,225,1269,1269,pixels,0.001876,,,,,,,,,,,,,,,m,ket3,ket,0.0003327101280421618,129136,0.1742349151282369
8727,700,"Anterior hypothalamic nucleus, anterior part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8728,708,"Anterior hypothalamic nucleus, central part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8729,716,"Anterior hypothalamic nucleus, dorsal part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8730,724,"Anterior hypothalamic nucleus, posterior part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8731,331,Mammillary body,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8732,210,Lateral mammillary nucleus,71148,71147.52324299999,pixels,9,54,54,pixels,0.000759,,,,,,,,,,,,,,,m,ket3,ket,0.00012649772739468462,129136,0.006969396605129476
8733,491,Medial mammillary nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8734,732,"Medial mammillary nucleus, median part",74212,74212.252106,pixels,1,4,4,pixels,5.4000000000000005e-05,,,,,,,,,,,,,,,m,ket3,ket,1.3474863942569272e-05,129136,0.0007743774005699418
8735,606826647,"Medial mammillary nucleus, lateral part",200050,200049.892063,pixels,21,109,109,pixels,0.000545,,,,,,,,,,,,,,,m,ket3,ket,0.0001049738131994925,129136,0.01626192541196878
8736,606826651,"Medial mammillary nucleus, medial part",128072,128072.33104300001,pixels,2,9,9,pixels,7e-05,,,,,,,,,,,,,,,m,ket3,ket,1.5616175513573687e-05,129136,0.0015487548011398837
8737,606826655,"Medial mammillary nucleus, posterior part",34355,34355.365246,pixels,5,29,29,pixels,0.0008439999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00014553767553328954,129136,0.0038718870028497084
8738,606826659,"Medial mammillary nucleus, dorsal part",72025,72025.328903,pixels,25,122,122,pixels,0.0016940000000000002,,,,,,,,,,,,,,,m,ket3,ket,0.00034710011576161924,129136,0.019359435014248545
8739,525,Supramammillary nucleus,223927,223927.36785900002,pixels,44,223,223,pixels,0.0009960000000000001,,,,,,,,,,,,,,,m,ket3,ket,0.00019649228417540016,129136,0.03407260562507744
8740,1110,"Supramammillary nucleus, lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8741,1118,"Supramammillary nucleus, medial part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8742,557,Tuberomammillary nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8743,1126,"Tuberomammillary nucleus, dorsal part",28811,28811.457808999996,pixels,2,14,14,pixels,0.00048600000000000005,,,,,,,,,,,,,,,m,ket3,ket,6.941682761277177e-05,129136,0.0015487548011398837
8744,1,"Tuberomammillary nucleus, ventral part",77619,77618.50154099999,pixels,2,10,10,pixels,0.000129,,,,,,,,,,,,,,,m,ket3,ket,2.576705244616905e-05,129136,0.0015487548011398837
8745,515,Medial preoptic nucleus,492989,492988.70984300005,pixels,266,1491,1491,pixels,0.0030239999999999998,,,,,,,,,,,,,,,m,ket3,ket,0.000539566109099561,129136,0.2059843885516045
8746,740,"Medial preoptic nucleus, central part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8747,748,"Medial preoptic nucleus, lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8748,756,"Medial preoptic nucleus, medial part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8749,980,Dorsal premammillary nucleus,101777,101776.7313,pixels,1,4,4,pixels,3.9e-05,,,,,,,,,,,,,,,m,ket3,ket,9.825428535844519e-06,129136,0.0007743774005699418
8750,1004,Ventral premammillary nucleus,146658,146657.777344,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,0.0,129136,0.0
8751,63,"Paraventricular hypothalamic nucleus, descending division",114664,114664.489597,pixels,20,102,102,pixels,0.0008900000000000001,,,,,,,,,,,,,,,m,ket3,ket,0.0001744219162383405,129136,0.015487548011398834
8752,439,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8753,447,"Paraventricular hypothalamic nucleus, descending division, forniceal part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8754,455,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8755,464,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8756,693,Ventromedial hypothalamic nucleus,415469,415468.909245,pixels,126,697,697,pixels,0.001678,,,,,,,,,,,,,,,m,ket3,ket,0.0003032717904908221,129136,0.09757155247181266
8757,761,"Ventromedial hypothalamic nucleus, anterior part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8758,769,"Ventromedial hypothalamic nucleus, central part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8759,777,"Ventromedial hypothalamic nucleus, dorsomedial part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8760,785,"Ventromedial hypothalamic nucleus, ventrolateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8761,946,Posterior hypothalamic nucleus,506790,506789.96254,pixels,122,666,666,pixels,0.001314,,,,,,,,,,,,,,,m,ket3,ket,0.00024073089251520202,129136,0.0944740428695329
8762,290,Hypothalamic lateral zone,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8763,194,Lateral hypothalamic area,1671956,1671956.497227,pixels,131,693,693,pixels,0.000414,,,,,,,,,,,,,,,m,ket3,ket,7.835132087304197e-05,129136,0.10144343947466236
8764,226,Lateral preoptic area,630420,630420.045559,pixels,34,195,195,pixels,0.000309,,,,,,,,,,,,,,,m,ket3,ket,5.393229520462321e-05,129136,0.026328831619378018
8765,356,Preparasubthalamic nucleus,7505,7504.946548000001,pixels,1,4,4,pixels,0.000533,,,,,,,,,,,,,,,m,ket3,ket,0.00013324545266301608,129136,0.0007743774005699418
8766,364,Parasubthalamic nucleus,119884,119884.18271600001,pixels,11,63,63,pixels,0.000526,,,,,,,,,,,,,,,m,ket3,ket,9.175522367332214e-05,129136,0.00851815140626936
8767,576073704,Perifornical nucleus,184073,184073.179138,pixels,28,135,135,pixels,0.000733,,,,,,,,,,,,,,,m,ket3,ket,0.00015211341560525962,129136,0.02168256721595837
8768,173,Retrochiasmatic area,132706,132705.661755,pixels,70,402,402,pixels,0.003029,,,,,,,,,,,,,,,m,ket3,ket,0.000527483146342568,129136,0.05420641803989592
8769,470,Subthalamic nucleus,134352,134351.947895,pixels,11,53,53,pixels,0.000394,,,,,,,,,,,,,,,m,ket3,ket,8.187451073353119e-05,129136,0.00851815140626936
8770,614,Tuberal nucleus,391939,391939.228584,pixels,63,333,333,pixels,0.00085,,,,,,,,,,,,,,,m,ket3,ket,0.00016073920497217567,129136,0.04878577623590633
8771,797,Zona incerta,1177856,1177855.744026,pixels,142,730,730,pixels,0.00062,,,,,,,,,,,,,,,m,ket3,ket,0.00012055805706277178,129136,0.10996159088093173
8772,796,Dopaminergic A13 group,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8773,804,Fields of Forel,183723,183723.30567899998,pixels,7,35,35,pixels,0.00019099999999999998,,,,,,,,,,,,,,,m,ket3,ket,3.810077319330596e-05,129136,0.005420641803989592
8774,10671,Median eminence,56756,56756.241077,pixels,2,12,12,pixels,0.00021099999999999998,,,,,,,,,,,,,,,m,ket3,ket,3.523841540680331e-05,129136,0.0015487548011398837
8775,313,Midbrain,5755259,5755259.282742,pixels,939,5051,5051,pixels,0.000878,,,,,,,,,,,,,,,m,ket3,ket,0.00016315511671485087,129136,0.7271403791351754
8776,339,"Midbrain, sensory related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8777,302,"Superior colliculus, sensory related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8778,851,"Superior colliculus, optic layer",550996,550996.213245,pixels,156,767,767,pixels,0.001392,,,,,,,,,,,,,,,m,ket3,ket,0.00028312354286659085,129136,0.12080287448891093
8779,842,"Superior colliculus, superficial gray layer",976062,976062.4550129999,pixels,190,935,935,pixels,0.000958,,,,,,,,,,,,,,,m,ket3,ket,0.00019465967472078355,129136,0.14713170610828893
8780,834,"Superior colliculus, zonal layer",310460,310460.11719099997,pixels,26,138,138,pixels,0.00044500000000000003,,,,,,,,,,,,,,,m,ket3,ket,8.374666683516193e-05,129136,0.020133812414818486
8781,4,Inferior colliculus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8782,811,"Inferior colliculus, central nucleus",960356,960355.628239,pixels,137,646,646,pixels,0.0006730000000000001,,,,,,,,,,,,,,,m,ket3,ket,0.00014265548716699492,129136,0.10608970387808202
8783,820,"Inferior colliculus, dorsal nucleus",1122436,1122436.414448,pixels,245,1254,1254,pixels,0.001117,,,,,,,,,,,,,,,m,ket3,ket,0.000218275170732489,129136,0.18972246313963573
8784,828,"Inferior colliculus, external nucleus",1697926,1697925.861954,pixels,275,1379,1379,pixels,0.0008119999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00016196231305619295,129136,0.212953785156734
8785,580,Nucleus of the brachium of the inferior colliculus,72954,72953.804905,pixels,8,44,44,pixels,0.000603,,,,,,,,,,,,,,,m,ket3,ket,0.00010965843399693205,129136,0.006195019204559535
8786,271,Nucleus sagulum,83739,83739.04546699999,pixels,4,17,17,pixels,0.00020299999999999997,,,,,,,,,,,,,,,m,ket3,ket,4.776744203009009e-05,129136,0.0030975096022797673
8787,874,Parabigeminal nucleus,39087,39086.603252,pixels,7,36,36,pixels,0.000921,,,,,,,,,,,,,,,m,ket3,ket,0.00017908949403634404,129136,0.005420641803989592
8788,460,Midbrain trigeminal nucleus,7969,7968.912064,pixels,3,21,21,pixels,0.002635,,,,,,,,,,,,,,,m,ket3,ket,0.0003764629319418225,129136,0.0023231322017098254
8789,599626923,Subcommissural organ,10505,10505.325172,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,0.0,129136,0.0
8790,323,"Midbrain, motor related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8791,381,"Substantia nigra, reticular part",1420170,1420170.029182,pixels,262,1355,1355,pixels,0.0009539999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00018448495223554934,129136,0.20288687894932472
8792,749,Ventral tegmental area,397884,397883.74709699996,pixels,16,85,85,pixels,0.00021400000000000002,,,,,,,,,,,,,,,m,ket3,ket,4.021275087695242e-05,129136,0.01239003840911907
8793,607344830,Paranigral nucleus,20499,20499.371597,pixels,2,12,12,pixels,0.000585,,,,,,,,,,,,,,,m,ket3,ket,9.75639663165427e-05,129136,0.0015487548011398837
8794,246,"Midbrain reticular nucleus, retrorubral area",120472,120471.97417100001,pixels,12,62,62,pixels,0.000515,,,,,,,,,,,,,,,m,ket3,ket,9.960822907215741e-05,129136,0.009292528806839302
8795,128,Midbrain reticular nucleus,4492958,4492957.500916,pixels,414,2160,2160,pixels,0.000481,,,,,,,,,,,,,,,m,ket3,ket,9.214420566310629e-05,129136,0.3205922438359559
8796,539,"Midbrain reticular nucleus, magnocellular part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8797,548,"Midbrain reticular nucleus, magnocellular part, general",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8798,555,"Midbrain reticular nucleus, parvicellular part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8799,294,"Superior colliculus, motor related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8800,26,"Superior colliculus, motor related, deep gray layer",1012952,1012951.551327,pixels,192,988,988,pixels,0.000975,,,,,,,,,,,,,,,m,ket3,ket,0.00018954509694809555,129136,0.14868046090942882
8801,42,"Superior colliculus, motor related, deep white layer",281082,281082.25835,pixels,23,128,128,pixels,0.000455,,,,,,,,,,,,,,,m,ket3,ket,8.182658035769976e-05,129136,0.01781068021310866
8802,17,"Superior colliculus, motor related, intermediate white layer",1803478,1803477.8239099998,pixels,214,1086,1086,pixels,0.000602,,,,,,,,,,,,,,,m,ket3,ket,0.00011865962373523446,129136,0.16571676372196753
8803,10,"Superior colliculus, motor related, intermediate gray layer",1770462,1770462.246006,pixels,326,1603,1603,pixels,0.0009050000000000001,,,,,,,,,,,,,,,m,ket3,ket,0.00018413270361196689,129136,0.25244703258580103
8804,494,"Superior colliculus, motor related, intermediate gray layer, sublayer a",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8805,503,"Superior colliculus, motor related, intermediate gray layer, sublayer b",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8806,511,"Superior colliculus, motor related, intermediate gray layer, sublayer c",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8807,795,Periaqueductal gray,3681505,3681504.748543,pixels,967,5352,5352,pixels,0.001454,,,,,,,,,,,,,,,m,ket3,ket,0.0002626643359302204,129136,0.7488229463511337
8808,50,Precommissural nucleus,117975,117975.22817999999,pixels,35,182,182,pixels,0.0015429999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00029667245014011723,129136,0.02710320901994796
8809,67,Interstitial nucleus of Cajal,74150,74149.771961,pixels,9,45,45,pixels,0.000607,,,,,,,,,,,,,,,m,ket3,ket,0.0001213759632967403,129136,0.006969396605129476
8810,587,Nucleus of Darkschewitsch,84090,84090.078602,pixels,34,170,170,pixels,0.002022,,,,,,,,,,,,,,,m,ket3,ket,0.00040432831750488276,129136,0.026328831619378018
8811,614454277,Supraoculomotor periaqueductal gray,35978,35978.089638,pixels,6,27,27,pixels,0.00075,,,,,,,,,,,,,,,m,ket3,ket,0.00016676816530199564,129136,0.004646264403419651
8812,1100,Pretectal region,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8813,215,Anterior pretectal nucleus,1057669,1057669.2464790002,pixels,47,241,241,pixels,0.00022799999999999999,,,,,,,,,,,,,,,m,ket3,ket,4.4437332518141976e-05,129136,0.03639573782678726
8814,531,Medial pretectal area,37129,37128.786839,pixels,1,4,4,pixels,0.00010800000000000001,,,,,,,,,,,,,,,m,ket3,ket,2.6933279676932564e-05,129136,0.0007743774005699418
8815,628,Nucleus of the optic tract,172020,172019.62623599998,pixels,24,130,130,pixels,0.0007559999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00013951896376680604,129136,0.018585057613678603
8816,634,Nucleus of the posterior commissure,244285,244285.49710799998,pixels,57,331,331,pixels,0.001355,,,,,,,,,,,,,,,m,ket3,ket,0.00023333354077421952,129136,0.04413951183248668
8817,706,Olivary pretectal nucleus,44895,44894.897633,pixels,3,15,15,pixels,0.000334,,,,,,,,,,,,,,,m,ket3,ket,6.682273839944897e-05,129136,0.0023231322017098254
8818,1061,Posterior pretectal nucleus,125405,125404.909653,pixels,14,61,61,pixels,0.00048600000000000005,,,,,,,,,,,,,,,m,ket3,ket,0.00011163837236307985,129136,0.010841283607979185
8819,549009203,Retroparafascicular nucleus,50704,50703.721401,pixels,4,23,23,pixels,0.000454,,,,,,,,,,,,,,,m,ket3,ket,7.888967297617547e-05,129136,0.0030975096022797673
8820,549009207,Intercollicular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8821,616,Cuneiform nucleus,474711,474711.38455200003,pixels,46,246,246,pixels,0.000518,,,,,,,,,,,,,,,m,ket3,ket,9.690098341208236e-05,129136,0.03562136042621732
8822,214,Red nucleus,704689,704688.917164,pixels,213,1202,1202,pixels,0.0017059999999999998,,,,,,,,,,,,,,,m,ket3,ket,0.0003022610329352309,129136,0.1649423863213976
8823,35,Oculomotor nucleus,28291,28290.596874000003,pixels,30,161,161,pixels,0.005691,,,,,,,,,,,,,,,m,ket3,ket,0.0010604230138237555,129136,0.023231322017098256
8824,549009211,Medial accesory oculomotor nucleus,15884,15883.566944,pixels,1,6,6,pixels,0.00037799999999999997,,,,,,,,,,,,,,,m,ket3,ket,6.295815061727988e-05,129136,0.0007743774005699418
8825,975,Edinger-Westphal nucleus,23337,23337.393963,pixels,18,88,88,pixels,0.003771,,,,,,,,,,,,,,,m,ket3,ket,0.0007712943453985433,129136,0.013938793210258952
8826,115,Trochlear nucleus,5139,5139.0661740000005,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,0.0,129136,0.0
8827,606826663,Paratrochlear nucleus,13767,13767.300587,pixels,2,11,11,pixels,0.000799,,,,,,,,,,,,,,,m,ket3,ket,0.00014527176096442124,129136,0.0015487548011398837
8828,757,Ventral tegmental nucleus,33648,33648.323372000006,pixels,2,8,8,pixels,0.00023799999999999998,,,,,,,,,,,,,,,m,ket3,ket,5.943832558576374e-05,129136,0.0015487548011398837
8829,231,Anterior tegmental nucleus,36594,36593.591228,pixels,4,22,22,pixels,0.000601,,,,,,,,,,,,,,,m,ket3,ket,0.00010930875778432359,129136,0.0030975096022797673
8830,66,Lateral terminal nucleus of the accessory optic tract,15809,15808.722522999999,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,0.0,129136,0.0
8831,75,Dorsal terminal nucleus of the accessory optic tract,10660,10659.568714,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,0.0,129136,0.0
8832,58,Medial terminal nucleus of the accessory optic tract,42452,42451.536831,pixels,9,43,43,pixels,0.001013,,,,,,,,,,,,,,,m,ket3,ket,0.00021200645893761379,129136,0.006969396605129476
8833,615,"Substantia nigra, lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8834,348,"Midbrain, behavioral state related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8835,374,"Substantia nigra, compact part",181151,181150.636749,pixels,10,48,48,pixels,0.000265,,,,,,,,,,,,,,,m,ket3,ket,5.520267650980367e-05,129136,0.007743774005699417
8836,1052,Pedunculopontine nucleus,768823,768822.73241,pixels,170,990,990,pixels,0.001288,,,,,,,,,,,,,,,m,ket3,ket,0.00022111729119547144,129136,0.1316441580968901
8837,165,Midbrain raphe nuclei,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8838,12,Interfascicular nucleus raphe,77086,77086.13435,pixels,25,139,139,pixels,0.0018030000000000001,,,,,,,,,,,,,,,m,ket3,ket,0.00032431253961303356,129136,0.019359435014248545
8839,100,Interpeduncular nucleus,11985,11984.782513,pixels,2,9,9,pixels,0.0007509999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00016687828901614044,129136,0.0015487548011398837
8840,607344834,"Interpeduncular nucleus, rostral",74079,74079.232979,pixels,32,158,158,pixels,0.002133,,,,,,,,,,,,,,,m,ket3,ket,0.0004319699153617232,129136,0.02478007681823814
8841,607344838,"Interpeduncular nucleus, caudal",59833,59833.357586,pixels,9,47,47,pixels,0.000786,,,,,,,,,,,,,,,m,ket3,ket,0.00015041776632815688,129136,0.006969396605129476
8842,607344842,"Interpeduncular nucleus, apical",21666,21666.393165999998,pixels,6,31,31,pixels,0.001431,,,,,,,,,,,,,,,m,ket3,ket,0.0002769265725970257,129136,0.004646264403419651
8843,607344846,"Interpeduncular nucleus, lateral",54062,54062.471786,pixels,9,42,42,pixels,0.0007769999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00016647407531837337,129136,0.006969396605129476
8844,607344850,"Interpeduncular nucleus, intermediate",28807,28806.80534,pixels,5,23,23,pixels,0.000798,,,,,,,,,,,,,,,m,ket3,ket,0.00017357009709984038,129136,0.0038718870028497084
8845,607344854,"Interpeduncular nucleus, dorsomedial",17248,17248.084248,pixels,2,15,15,pixels,0.0008699999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.0001159549067156203,129136,0.0015487548011398837
8846,607344858,"Interpeduncular nucleus, dorsolateral",33137,33137.309963,pixels,4,20,20,pixels,0.000604,,,,,,,,,,,,,,,m,ket3,ket,0.00012070985859945375,129136,0.0030975096022797673
8847,607344862,"Interpeduncular nucleus, rostrolateral",16817,16817.414063,pixels,6,33,33,pixels,0.001962,,,,,,,,,,,,,,,m,ket3,ket,0.00035677304355611976,129136,0.004646264403419651
8848,197,Rostral linear nucleus raphe,49926,49926.37315,pixels,4,24,24,pixels,0.000481,,,,,,,,,,,,,,,m,ket3,ket,8.011797668503385e-05,129136,0.0030975096022797673
8849,591,Central linear nucleus raphe,72489,72488.794624,pixels,2,13,13,pixels,0.00017900000000000001,,,,,,,,,,,,,,,m,ket3,ket,2.759047119453451e-05,129136,0.0015487548011398837
8850,872,Dorsal nucleus raphe,132732,132731.921951,pixels,77,417,417,pixels,0.0031420000000000003,,,,,,,,,,,,,,,m,ket3,ket,0.0005801166657439476,129136,0.05962705984388552
8851,1065,Hindbrain,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8852,771,Pons,3188555,3188555.170757,pixels,470,2563,2563,pixels,0.0008039999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.0001474021852626174,129136,0.3639573782678726
8853,1132,"Pons, sensory related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8854,612,Nucleus of the lateral lemniscus,633580,633579.6244890001,pixels,108,572,572,pixels,0.0009029999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.00017046002716249764,129136,0.08363275926155371
8855,82,"Nucleus of the lateral lemniscus, dorsal part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8856,90,"Nucleus of the lateral lemniscus, horizontal part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8857,99,"Nucleus of the lateral lemniscus, ventral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8858,7,Principal sensory nucleus of the trigeminal,977248,977247.601833,pixels,96,475,475,pixels,0.00048600000000000005,,,,,,,,,,,,,,,m,ket3,ket,9.823508373920293e-05,129136,0.07434023045471441
8859,867,Parabrachial nucleus,820740,820739.841488,pixels,146,795,795,pixels,0.0009689999999999999,,,,,,,,,,,,,,,m,ket3,ket,0.000177888281547661,129136,0.1130591004832115
8860,123,Koelliker-Fuse subnucleus,154566,154565.88246199998,pixels,22,107,107,pixels,0.000692,,,,,,,,,,,,,,,m,ket3,ket,0.00014233412736092455,129136,0.01703630281253872
8861,881,"Parabrachial nucleus, lateral division",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8862,860,"Parabrachial nucleus, lateral division, central lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8863,868,"Parabrachial nucleus, lateral division, dorsal lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8864,875,"Parabrachial nucleus, lateral division, external lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8865,883,"Parabrachial nucleus, lateral division, superior lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
8866,891,"Parabrachial nucleus, lateral division, ventral lateral part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,m,ket3,ket,,129136,0.0
